formula,target
CaSnS3,-1.2436085704375004
CaSnS3,-1.2328015481041679
V17S19,-1.2285372946440987
Te(HO)6,-1.2235919252284617
NiTeO4,-1.2067112825
Ni(BiO3)2,-1.2267875302777769
LuSiPt,-1.2123358575
DyNiP,-1.2178310023809533
TmNiP,-1.2164306757142864
Mg2BBrN2,-1.2157392669044438
HPb2IO2,-1.2265679293533325
YNiP,-1.2203164248809522
Li8BiO3,-1.2228155565625005
ErSiPt,-1.2074886583333335
HoSiPt,-1.2025239616666663
SmAsPt,-1.2271808166666673
DyAsPt,-1.2092462283333336
LuNiP,-1.207380125714285
ErNiP,-1.2200857915476189
Tm(Mo3S4)2,-1.2338263508333331
KCuO,-1.2308468730833326
Eu(AlSe2)2,-1.2338992084821432
Yb2GeSe4,-1.215657807053572
Ca(Mo3S4)2,-1.2206185908333338
La2Te5,-1.2092186700000005
Er(Mo3S4)2,-1.238362631166667
Lu(Mo3S4)2,-1.2244335975000002
Ba8Sb4H2O,-1.2214653865660001
Dy3Pt4,-1.2372702057142848
Tb3Pt4,-1.2224718807142858
CoSn2(OF)6,-1.2429440863093333
Ba2InBiSe5,-1.2131418662557871
Cu5(AsO5)2,-1.2095504889705888
Tb7CoI12,-1.226685311666667
NiBiO3,-1.2395396647499992
Y6CoI10,-1.2092809176470591
Rb2IO,-1.2031257248599139
Tb7NiI12,-1.2226378131666675
SmPd3S4,-1.2298961579687502
Cs2NaAsBr6,-1.2419752242413797
Rb2NaMoBr6,-1.230132710568966
Rb2LiMoBr6,-1.218752633068965
K2RbTaBr6,-1.2270701116344824
K2RbSbBr6,-1.229889076134483
K3MoBr6,-1.2171249023999997
K2NaTaBr6,-1.2358556270999999
K2NaSbBr6,-1.2405511626000003
K2NaMoBr6,-1.2027850260999997
K2LiSbBr6,-1.2419142391000002
Na2HgAsCl6,-1.2394066684560006
Li2CuSbCl6,-1.2242156354560003
Rb2AlAgBr6,-1.2040797520689654
K2LiTaBr6,-1.2334936406
K2AlInBr6,-1.2355942679333336
CsYHgSe3,-1.2332072053313574
CsInBr3,-1.2342503929080462
Cs2TlGaBr6,-1.2225372937413799
Cs2TlBiBr6,-1.2365527462413795
Cs2InGaBr6,-1.2172889875747124
Cs2AlHgBr6,-1.210162045241379
Cs2InBiBr6,-1.2080219520747129
Cs2YAgI6,-1.2396623942413794
Cs2PrAgI6,-1.2421925532413791
Cs2ScInI6,-1.2215739025747125
Cs2NdAgI6,-1.2425747209913793
Cs2CeAgI6,-1.2227681352413793
Cs2AlAgBr6,-1.240223546241379
Rb2NaTlBr6,-1.2092817560689655
Rb2LiTlBr6,-1.2034328415689655
Rb3TlBr6,-1.2088197446034483
Rb2TlInBr6,-1.2058578809022986
KRb2TlBr6,-1.2259840123689656
KRb2AsBr6,-1.2110979423689656
Rb2YInI6,-1.2225655984022985
V5S4,-1.2223281518055567
GdPt,-1.2237823250000002
BaCu2(HgO2)2,-1.244016634444444
Li2CuO2,-1.2151856605000007
K2Zn3S4,-1.2446437496944445
Li10Zn(PS4)4,-1.2069349531797235
Li10Zn(PS4)4,-1.2068942151152078
Li10Zn(PS4)4,-1.2070835073732717
Li10Zn(PS4)4,-1.206816364953917
Li10Zn(PS4)4,-1.2072591441474654
Li10Zn(PS4)4,-1.2072940549539175
Li10Zn(PS4)4,-1.20839516124424
Li10Zn(PS4)4,-1.2088525325345625
Li10Zn(PS4)4,-1.2091726093087563
Li10Zn(PS4)4,-1.2075365725345621
Li10Zn(PS4)4,-1.2072522035023048
Li10Zn(PS4)4,-1.2091882722119822
Tm2NiAs2,-1.2148959990000001
Si3N4,-1.2127480556457146
Ti2H2CSe4Cl16O5,-1.2251993135702777
TbCuSe2,-1.2165351651302085
NaNi2H3(SO5)2,-1.222249971749166
Nb23Ir5S56,-1.2440758973426878
LiVS3,-1.2406345404375003
Li5FeS4,-1.2254220136250005
Li3SbS3,-1.2085441510267856
ThMnSe3,-1.2138628261562487
Li2CoNi3O8,-1.2066748485714283
Li2CoNi3O8,-1.2078123628571424
Co3Ni2Te3O16,-1.2122199470833337
Cd(CoO2)2,-1.2426352500000004
ZrNO6,-1.220002048735
Zn3(PO6)2,-1.2238607105462185
Zn4P2O13,-1.2415712655545106
V3O8,-1.2430700672727268
YbPS4,-1.2202053795238104
V2CdO10,-1.234813026730769
Th(NF2)4,-1.2078368760800002
PrCuSe2,-1.2416206667968748
SmCuSe2,-1.2362068592968747
Sr(AsO4)2,-1.232920268636363
Zn2Co4P4O23,-1.2059919868127718
Na(SeO3)2,-1.2089870055208338
Mn(CO3)2,-1.2134134842733326
MgPO7,-1.2132388181547615
NaZn2P3O19,-1.2173147406071427
Li(SeO3)2,-1.2298200121875003
KSbO3,-1.2324966173500003
KMnCl3O2,-1.240728061605713
K2ZnH12(SO7)2,-1.224901289034355
H4SNO4,-1.20859205034225
Ga3S2O15,-1.2400337708437497
DyAgSe2,-1.2084282786718754
Co2Ag3SbO6,-1.2154035593749997
Cr2Cu3(OF)12,-1.2148452158372416
Cr2Cu3(OF)12,-1.212311063423448
CoP6(N2O11)2,-1.2269324193902162
Ca(BO4)3,-1.2275153709375006
K3Tl(Cl3O)2,-1.2218997124692856
Bi2WO6,-1.2330654294444452
CoTe(PbO2)2,-1.2251801968749998
AlIrO3,-1.2110280387500012
BaSnHgS4,-1.2362270062499998
BeGeO3,-1.2025230947499999
CaBr,-1.2373202075000003
CaHgO3,-1.2185901427500005
GaTeO3,-1.2085990687500008
InAsO3,-1.2069257124166668
KPbO3,-1.2180196263499994
MgTlO3,-1.2158576297500006
PuS3,-1.2247095822656249
ZrTl2PbS4,-1.212491670781251
Li(SeO3)2,-1.2125361088541675
PrPd3S4,-1.2327045320312502
Y6NiI10,-1.2214420382352942
YAgSe2,-1.2148008686718752
Tb7RuI12,-1.227725595916667
Rb2Zn3S4,-1.243808172993295
ZnCu3H6(ClO3)2,-1.2297950433744447
AlBi2Se2BrCl4,-1.2116114525227502
Na2In2SiS6,-1.2081351610037885
Li2SnS3,-1.217057426197916
BaAgSbS3,-1.2028759603645842
EuH9C5(NO4)2,-1.2307119624435996
K4Ti4I12O,-1.2415766633293654
CuP2(HO)4,-1.2204924635241559
AsH6NO4,-1.2189610053416662
Fe3(PO8)2,-1.2047443878231296
FeH10S2(NO2)4,-1.2208531409538
MnSeO4,-1.2189239378422922
Sr(BeN)2,-1.2073860589519996
Li2In2SiS6,-1.2236490928219697
NaTl3Cu4(TeO6)2,-1.240879943409091
CrNF4,-1.2324735624400003
K2H4Pd(N2O5)2,-1.2290619667857139
NaH4ClO6,-1.2368581362700002
BaH2Br2O7,-1.220787095082499
CaPBrO8,-1.2323435406493504
RbBaVSe4,-1.2417864531742617
SbH5(Cl3O)2,-1.2423914492971428
SNClO4,-1.2446475153146426
Eu(BiS2)2,-1.2309972269642862
K3AsS3,-1.2392579333839286
Rb3SbS3,-1.237480245817426
K2TeSO10,-1.2299125523258922
Cu2PbSe2(ClO3)2,-1.2082353720159615
K3FeS3,-1.2051382998125004
ZrGe3N2O9,-1.2297815420673335
TiS5(ClO3)2,-1.2421240072142266
Zr4Pt2N,-1.22444779784
Yb(BiS2)2,-1.2328007844642863
Li3SbS3,-1.2436667688839285
NiH12(NO6)2,-1.2432556030814805
Mo2C4O9,-1.2205049014166671
MgH4(CO)4,-1.2173177443189747
MnH7C3NO6,-1.2385555898572231
Ba3Nb2Se9,-1.2388479370806762
La3(IO3)13,-1.211629226522727
MnH7C3NO6,-1.2252810438849993
Rb3Bi2Br9,-1.2296924138238914
Fe3(PO8)2,-1.2152945568707492
Pb3NO6,-1.225096225488
CoCuCO5,-1.2336682581249994
LaTl(PS3)2,-1.2426969716160727
Pb2NO5,-1.2386463576412492
LiH2ClO5,-1.2145179707499996
CsGa2(Se2O7)2,-1.2404451913372332
Er5Pt4,-1.2064178936111114
AlZnB5H21C6(NO2)5,-1.2334805742092512
CsEr10(C2I9)2,-1.228103774885057
Cs3CoI4NO3,-1.2326737349792243
Rb3Ni2(NO3)7,-1.209370752771045
NaH4ClO6,-1.2348018558533334
CaCu10Te4(As2O17)2,-1.2080859151415098
ZrS2O13,-1.225030032148438
ZnCu2PO8,-1.2392885718452373
CuH8N2(OF2)2,-1.223361146234117
MnCrH18(NF)6,-1.206306362579375
K2Pd(NO3)4,-1.2184866334484212
CrFeH18(NF)6,-1.2250644719243748
Cs3Hf2P5S18,-1.2346436483021423
Ba4LiGa5Se12,-1.2128114946875002
Y2Sn3(PbS4)3,-1.2371272629374999
MgPO7,-1.2180121707936509
K2Pt(C2O5)2,-1.2096149499117648
SrU2(AsO10)2,-1.2326321036
Cu2AsO5,-1.2354757370312504
Li2Zn(Cl2O)2,-1.2422364450599999
Ba3Co2(NO2)12,-1.2406013693551214
Cr2H8N2O7,-1.2054485603931577
K2(TeO4)3,-1.2423969177058827
Sb8Cl2O21,-1.2195029025087099
Pr2S3O20,-1.2031887950874989
K3Tl(Cl3O)2,-1.2356642435407141
ThN3F7,-1.2439873793609089
Cu3TePbO7,-1.2214699753124993
CaU2Se5,-1.2367081525585943
CdCO3,-1.2119966102500002
MgH8C3(NO3)2,-1.2071561958734995
H8S(NO2)2,-1.2074809920188339
BH6C2N5F4,-1.2258785376414818
NdH16N7O19,-1.2421678210658145
PrH16N7O19,-1.2434217989146505
CuP2H7C2NO6,-1.2361879105003002
SnH7C3NO5F,-1.2061515231338886
BaNaPSO12,-1.2090239522628359
Cr4BiNO14,-1.2159474638689987
MoH4C(NO2)2,-1.2080503241380554
FeH8N3O13,-1.2323389630940011
Sr2Re6S11,-1.2363665105098676
Zn3(PO6)2,-1.2265535520168067
CrSi(Ag3O4)2,-1.2264004518749996
CuH12(NO6)2,-1.2060939010444442
Na2Zn(SO6)2,-1.2227246222426473
FeH24C2S2(N3O7)2,-1.219651708148673
UCrO9,-1.2371560305681817
MoH9S2(ClO)4,-1.2315148203122483
MnH20C2S2(NO2)6,-1.2050860650759299
SrU2Se5,-1.2123147147460935
Sn4H26(Br4O5)3,-1.228766390050351
K2I2ClO6,-1.2303274790236371
WO4,-1.2254331202499997
Zn3P4H20C4(NO6)2,-1.2267399626829198
K3AsS4,-1.20319817221875
Lu5Pt4,-1.239286130277777
FeH7(CO2)4,-1.242007367766999
InAs2NO7,-1.2176992488148477
Sb2H5C3SCl6O5F3,-1.2389461337116996
Ba2GaSbSe5,-1.224016172552083
ZnH16(IO8)2,-1.2090933787977138
Ba2GaBiSe5,-1.239200090607639
MnH7C3NO7,-1.207208083877894
ZnC4(NO3)2,-1.212978588058462
B5H8CO6,-1.2329152350521668
KH5C3N2O5,-1.2444790147412492
Ga8Sb7Se8Cl29,-1.2049963727555768
Mn3P2O15,-1.205800358420786
BaMoI4O15,-1.2251212824404765
Cd2H18C8O17,-1.206471960309111
U3NO23,-1.213674814301111
NiH15IO12,-1.242274571527586
Hf7Tl18Pb2S25,-1.2117995922415867
KNa2(NiO2)2,-1.2028747275555571
CoPH8C3N3O7,-1.208422448293167
Cu2AsO5,-1.23599562921875
Cs3SbS4,-1.2437584427963366
CaCrO6,-1.2394074317187496
Cs3Zr2P5S18,-1.2306366865164289
CeH16N7O19,-1.237953332286744
VN3O10,-1.2165313751528564
Tb6OsI10,-1.2138078626470588
La4RuI5,-1.2098748755000002
CaTlI3,-1.23994837
RbDyI3,-1.2218821510689655
KDyI3,-1.2238898046000002
Dy2NiAs2,-1.2357086350000004
Er2NiAs2,-1.2196026339999997
LiTiSe2,-1.2272024859635415
BaO3,-1.2221800634375004
Tb2NiAs2,-1.238648367333333
Yb2I2O,-1.2347720342499997
Pr2Br2O,-1.2136853682500004
Zn(PO5)2,-1.2136888309065932
YPd3S4,-1.20869848140625
Y2ClO2,-1.2348001791519998
VBiO2,-1.2028753099999996
TlSbCl6,-1.235788319945
UCr(HO2)3,-1.2402840600781802
TbNiP,-1.2170408576587295
Tm2Sn3(PbS4)3,-1.2273368166875016
SmTeAs,-1.2145267225000005
Tb2Sn3(PbS4)3,-1.2399904632708343
RbDyI3,-1.2054746465689656
PrTeAs,-1.221742669166667
Sm2Sn3(PbS4)3,-1.2409027761874996
RbGaBr4,-1.2163977621408044
SrU2As2(H2O3)4,-1.2303079427583998
Rb2FeH2Br5O,-1.2398000031072414
TbH9C28(O3F5)4,-1.2313630203530472
RhF6,-1.2239486681628569
Nd2Br2O,-1.22753135925
NbSBr,-1.2172966695684526
Pr2Sn3(PbS4)3,-1.2369399721874998
Pr2InCuSe5,-1.2339036845891198
Nd2Sn3(PbS4)3,-1.2396002756875006
MoH8(NF2)3,-1.2217376779577787
Na2Ni(SO6)2,-1.2073874810661769
Li2ZnGeS4,-1.21798563140625
Na2SO2,-1.2315772923125003
Na2Cr2H2O7,-1.2331570666146152
MnH4(C2O3)2,-1.2365534635293343
KP(HO)4,-1.2393188374622846
KH4C6O3F5,-1.2414300094568422
InH3(IO4)2,-1.214874883870952
K2NaCo(NO2)6,-1.2068122468309097
K2HgHCl4,-1.2422457915825003
KThN5O17,-1.2308669501520828
InRhO3,-1.2281623354166669
K(SeO3)2,-1.2350457419652783
H3O2,-1.2093231061719991
HPb3Cl4OF,-1.2158780129099995
HPb3Cl4OF,-1.2165231961599994
LaH23C4N6(Cl2O5)2,-1.2216371320433328
Er2Sn3(PbS4)3,-1.2299263319375
Cu5As2(HO3)4,-1.236323068890435
Dy2Sn3(PbS4)3,-1.2375465461875002
GdH18C4N6Cl3O8,-1.2190507376054989
CsPr6FeI10,-1.2217854915948274
CuSn3F6,-1.2028257212139999
Cs2Pr10Co2I17,-1.2371067381423806
Co(PO5)2,-1.2249825855219778
Co2Hg2H3(SO5)2,-1.202613542709737
CBrF2,-1.2382864102824995
Cs2CoBr4,-1.2109665321305418
BaPt3O4,-1.23757749375
Bi2SeO7,-1.2101979262343747
CaCr2O2,-1.2056664729999995
Ba6Si6CN14,-1.210751248965556
BaH6C2N4O5,-1.2373922847216663
Zr5Se8,-1.236406081442308
Zr2BN,-1.208614739761667
YbCuPbS3,-1.2290829511979176
YTmTe2,-1.2345698174999997
WBrCl3O,-1.2039488030883334
Zn3Cu2(CO6)2,-1.2148673403947372
VGaMo3S8,-1.2086095878846161
V7(CuS6)2,-1.210444202797619
V3FeS6,-1.2179661774375006
V2NO,-1.2144090684075008
TiTeS,-1.2295210102430563
U3P2S,-1.216494824724703
Ti3S2,-1.2078581096250005
Ti4S8N,-1.2155992262728215
ThUSe2,-1.2404843967968748
V4Zn3Cu3O22,-1.2234467832031255
Th2(Mo3S4)5,-1.22904723016892
Ti12Se16O3,-1.2423956645564518
Ta2AgS4,-1.216682555178572
SrCd3S4,-1.22025354015625
Ta2ZnS4,-1.2189980130357145
Ta6Ti(CS2)3,-1.2180027760807288
Ta2FeS4,-1.233619883750001
Ta8(CuS8)3,-1.228633611071429
ScInO6,-1.2285619163541677
RbCNO,-1.2381760069312069
Sn4H26(Br4O5)3,-1.2274717198749132
Rb(Ti3Se4)2,-1.2218328146063224
Rb2(TeO4)3,-1.2269597009229212
Nb4H3S8,-1.2177360071287628
Nb2AgS4,-1.2274474672193887
Nb2FeS4,-1.2233272600765315
NaCd3(RhO2)8,-1.2210509007142858
Na4Li(NiO2)5,-1.2387590496250005
Na(CoO2)2,-1.2106951785714293
MoCl6,-1.2339955656514288
MoCl6,-1.2342035508895237
MnH7C3NO6,-1.2260662801349993
Mg2TeS,-1.2411521735156255
Li2VFeS4,-1.2188558095312505
LaNO6,-1.2294639912350007
La5Pb3O,-1.2299488956944447
KP2NO8,-1.2027633170554755
KCe2CuSe6,-1.2286619719562502
K2CoH4(I2O7)2,-1.2444058419192
HoCuSe2,-1.2110390580468748
K(Ti3Se4)2,-1.224023603116667
K(Ti3Se4)4,-1.2324720257068966
K4Pb2Br8O,-1.225419496883333
HfTiSe4,-1.2100691610069443
InSnCl3,-1.2441517563726667
HfTaCN,-1.204392926532499
Hf4C3N,-1.2414857498287493
K6Sb14Se6O25,-1.207599726682598
K10Mn4Sn4S17,-1.2130024696875013
H12C4N2O9,-1.2162949445166664
EuCd3S4,-1.2211888632812502
Dy4Te7,-1.2368250572727275
DyTl2InS4,-1.214522537447917
DyErTe2,-1.24239488125
K3P3O10,-1.242555425495535
CoCu2TeO6,-1.2265907169999992
Cu7Te2(SO10)2,-1.232050072358871
Ce2SbTe,-1.2244599512499992
BeZnS2,-1.2078415270312504
Al4InAgS8,-1.2104594561309523
Ba10IBr4N5,-1.2439505570949998
Ba10Ge7O3,-1.2199664299375002
AsC3N3Cl3F7,-1.208715748029411
Ba16Ca2HC12N25O4,-1.2168011439686666
Ba(Cr5S8)2,-1.2114254142592602
Cs2GaFeS4,-1.2146618298329743
Cs(Ti3Se4)2,-1.2231044536637938
AsH25(ClO)10,-1.2440637012086955
Sc2Te3,-1.2265459350000008
ThPt,-1.22321041
ErTe,-1.2064158574999997
CePIr,-1.2052031790476174
HoAgSe2,-1.2071216949218755
TbCuSe2,-1.2221385820052086
Cd(RhO2)2,-1.2288740514285712
Na3Rh(NO2)6,-1.2130308638309082
Tl6TeO12,-1.2196856386842108
K9Fe2S7,-1.2328452515520836
KBS2,-1.2146663086145832
RbBS2,-1.2071815296174584
NdPd3S4,-1.2405959410937504
YAsPt,-1.2305772491666669
Yb2MgSe4,-1.203563332053572
TbSbPt,-1.2217490294444449
TmSbPt,-1.2187838950000003
DySbPt,-1.2230375383333332
ErSbPt,-1.222842676666667
HoSbPt,-1.2245352800000002
Rb3SbS4,-1.20844928309806
Ba2VN3,-1.2260943370233335
Sr2NbN3,-1.2199780198804753
Li(CuO)2,-1.2348649814999995
Be3N2,-1.225288675201999
VS,-1.2294558807812503
Na2NiO2,-1.2336830475
TaO,-1.2434232156250005
Mn(PtO2)3,-1.2038064318459987
NaNiO2,-1.2182653393750007
K2NiO2,-1.2224347816999994
VAg3O4,-1.2259602318749998
Ni3TeO6,-1.2143518727500002
PbO2,-1.2103970474999997
CuTeO3,-1.2210634167499996
TaPbS2,-1.20347911453125
Eu4As3,-1.2272185142857148
Ce3Ni2B2N3,-1.2367088900473333
Hg2Os2O7,-1.207929285795455
Na3Ir(NO2)6,-1.206279921558182
CsGdHgSe3,-1.2402921111646912
CuTeO4,-1.24157457625
BiIO,-1.216447810416667
PbBrCl,-1.2289020360866665
WCl3,-1.2182351847366668
NaClO3,-1.2145410629020006
H8S(NO2)2,-1.215800818518834
Na3AsH18Se4O9,-1.2238724373795706
CuP2(HO)4,-1.2200881937514276
CuH2(SeO3)2,-1.206194818357046
SrHI,-1.228310086206667
ScH3Br3N,-1.21761213478
H8S(NO2)2,-1.2231908950188342
SrH2Br2O7,-1.2072513434158332
ZnH20Se2(NO7)2,-1.2294318169704483
K3Co(NO2)6,-1.2285268615127272
NiBiO3,-1.2297886777499998
CoH8(IO5)2,-1.2100661145933336
LiNiO2,-1.2027846806250002
NiH2SeO5,-1.230729566898194
CoH20Se2(NO7)2,-1.2118574531242938
Ni3H2Se3O10,-1.2192716991956247
NbN,-1.2124997722614292
TlCl2,-1.2125794905066665
CsSnBr3,-1.2397779702413794
ZrTi2O,-1.2441184161458327
Tl3CoCl5,-1.2041284034777777
Tl3FeCl5,-1.2391177190333333
Li2ThN2,-1.2175126996186663
TiBr4,-1.2351778478333337
Ba(FeS2)2,-1.244277945178572
ThI4,-1.2399507884999998
KTlO,-1.2089991597499996
Na6Ge2S7,-1.2383798972291666
Tl2TeCl6,-1.2097935855066666
TbBr,-1.2282732566666663
Ba(SbS2)2,-1.2157341866071434
TiBr3,-1.2282459879166665
Li2MnBr4,-1.2351527714285713
SCl2O,-1.230212741083125
Li3AsS3,-1.2150331878124996
ZrBr2,-1.2400776033333338
KInBr3,-1.2086228787666666
Rb3CuO2,-1.22657370933908
Rb3Ge2Br7,-1.2027362348778734
Gd2CCl,-1.2198417680024995
KGaBr4,-1.2198541218888883
In7Cl9,-1.2292801881358335
KRbS,-1.228116410802443
Na3PS4,-1.2144088329241076
Y6RuI10,-1.2152972508823534
Y6OsI10,-1.2106970749999997
Nb3(BiS3)2,-1.2352886478003249
Ba(PdS2)2,-1.2170679694642865
Ga3Bi5Cl12,-1.2113833854559999
RuCl2O,-1.2098247181925004
P4(S2O)3,-1.2176854512843414
RbVBr3,-1.220254900402299
Y5C2I9,-1.22831251296875
Yb(Mo3S4)2,-1.2398617348333336
La5Sb3Br,-1.2343000622222224
RbMnBr3,-1.209338551068965
H5NO5,-1.2233380916345453
Na3BS3,-1.2396151298363105
Zr(Se2Cl3)2,-1.2338050721759097
CsClO4,-1.2182255436611495
W6CCl18,-1.2311265064972008
Ca3BN3,-1.240787770543809
Sr(Mo3S4)2,-1.2428245575000005
S(IO3)2,-1.2274021746180566
Ba2SnSe5,-1.219466720839844
Rb3CoO2,-1.214813328922413
La2UTe4,-1.2372148592857144
H3ClO,-1.2335532420739994
NdPPd,-1.242605426547619
Eu(Mo3S4)2,-1.2435123871666662
NdCuSe2,-1.242060083046875
K3AsS4,-1.2049593694062501
Ba(Mo3S4)2,-1.2436961681666674
Al(MoS2)4,-1.236574829423077
Co2NiO4,-1.2306799764285716
CuTeO3,-1.2418479937500002
BaCeN2,-1.2331939999399992
Na6Sn2S7,-1.2221113572291666
YSbPt,-1.2179652983333327
AlInS3,-1.2183417154375011
Cs2MnS2,-1.218680705107758
Cu3BiSe2ClO8,-1.2151433360298332
CeTe2,-1.2098403933333337
Eu2GeSe4,-1.2294418984821422
CsNdHgSe3,-1.2364050315813582
GdCuSe2,-1.233423659296875
Fe(Se2O5)2,-1.223895630125
K6HgS4,-1.211132698113637
Ho5(Mo3S4)12,-1.2071772302247192
Nb3Se5Cl7,-1.2397166701478217
Cs3Zr2I9,-1.2240614924014774
ThI3,-1.2118399100000001
K2(TcS2)3,-1.2050386529886365
Mo2NCl7,-1.21811344252
LaCoO3,-1.2066388607499996
Ba3ZnN2O,-1.2095798687157138
NaCNO,-1.2242063168450006
CsClO4,-1.206258439077816
Sr2Cu3(IO2)2,-1.2046267831818183
Tl2(SeO3)3,-1.2192699408593752
Ag4PIO4,-1.205564323214285
Li(CuO)2,-1.2334516580000006
CsTaPS6,-1.2156371207194172
CsK(ClO4)2,-1.2085955242272413
Rb2Nb2P2S11,-1.2032928702322698
Ho(Mo3S4)2,-1.2429714338333335
K9Bi(PS4)4,-1.2348314423523812
VS,-1.2137353545312504
PH6CNO3,-1.224980515589682
Al(MoS2)4,-1.2389436171153851
Rb2Pd(NO3)4,-1.2211811702741926
Li2ZnSnS4,-1.2320696470312504
CS4N2(OF)3,-1.2073138143907693
CsTaPS6,-1.216886833219417
Sr4GaN3O,-1.2348371519044443
YbPS4,-1.2153222345238095
BaSnHgS4,-1.236725997678571
Mn3(AgO2)4,-1.2343698856920005
K2Pd(NO3)4,-1.2279218364747373
Ba2Hg3(PdO2)7,-1.2075360599038458
TlHCO2,-1.2197587169740003
Li9S3N,-1.2137726749667304
RbS,-1.219320649703664
H2CO2,-1.2397954876979989
TlHCO2,-1.2205725889740002
RbGa3S5,-1.229084303128593
NaIO3,-1.2044383207500005
Ho2Sn3(PbS4)3,-1.2364612214375001
PBrNF,-1.234954256011547
PS2N(Cl3O2)2,-1.2287459431934187
AlS2NCl4,-1.2187341316931248
H5CNO3,-1.2432772474229992
ZnCu3H6(ClO3)2,-1.2208709439300007
K6Nb4S25,-1.2196616168038263
K2Cd(NO2)4,-1.2143167705346665
Na(CO)3,-1.2304879242857143
Rb3Zr2P5S18,-1.2089884269597775
Ag3BO3,-1.215986380059524
Ba2Mn2As2O,-1.2388114004528572
NbS3,-1.2331194117075892
Mn(NO3)2,-1.2218926453577774
CsGaS3,-1.23117944167888
NiP3H12NO7,-1.2042572028541063
NiP2H24(C2O7)2,-1.2145320010814595
FeH4C3O5,-1.2129168191907689
K4Ni(NO2)6,-1.2259441765773906
SrCa2WN4,-1.2371044860337497
Pa3P4,-1.232696536938774
La2GaN3,-1.239591624106667
Ca3SiBr2,-1.222622755
RbVBr3,-1.2202408557356317
RbMnBr3,-1.2106057214022983
Tm2NiAs2,-1.213715665
KPr6OsI10,-1.237200875861111
CuMo3Cl7,-1.225519165710908
Ba3GeI2,-1.2173357287500002
Rb2SnBr6,-1.2117955595210728
Cs3MnI5,-1.2176676442911873
TiBr4,-1.2357978355833332
Ga3Bi5Cl12,-1.2112175157060001
La12Fe2I17,-1.2113397561290324
ZrTiSe4,-1.2036324518402786
RbVBr3,-1.2200264750689649
NaAuCl4,-1.215812077069167
RbNd2I5,-1.2198141231681037
LaSmI4,-1.2353227337500001
Cs(BCl)6,-1.2270434862128392
Dy5C2I9,-1.2221404917187502
Ba2Ge(TeSe)2,-1.2156138960267857
LiI,-1.2357075099999997
La3C3Cl2,-1.2093844550337502
Sr4Sn2Se9,-1.2406092271562499
TiBr3,-1.2264060804166665
La12C6I17,-1.2325466119285717
Ga2RhC4Cl7O4,-1.2323165451566669
Cs3AuO2,-1.2232174204645594
Eu2Re6S11,-1.2186039270888156
K3Ta2Ag3S8,-1.2446081300937504
CsCeSiSe4,-1.2321752618688429
Tl10Hg3Cl16,-1.2101374438675863
CsCeHgSe3,-1.205603407831358
K2NbS7,-1.2204814987830361
NaCuO2,-1.2341009118749993
Cu2Pb(SeO3)3,-1.2271562171354171
Cs3Sb2Br9,-1.2069793084729064
Cu2Te2Cl2O5,-1.2258268438881819
Cs3Cu2Br5,-1.213126847862069
FeHC2O3,-1.217489435338571
Na4TeH10(SeO8)2,-1.2214378888905306
CoP3H12NO7,-1.2372476041041065
MgH16C4S4N2(O4F3)4,-1.2082176061492718
NbSNCl6,-1.2252575772939285
Zr(Se2Cl3)2,-1.2325788610395458
H8PtO6,-1.2309181634306667
H8PtO6,-1.2311194727640005
H8PtO6,-1.216476471430667
H8PtO6,-1.2192652687640002
Cd(HO)2,-1.2064067149479996
H7BrO3,-1.2071331612809095
H9BrO4,-1.2366428291128568
H9BrO4,-1.2310928062557147
H9BrO4,-1.2412066705414284
H9BrO4,-1.2346075769700005
H9BrO4,-1.2388861585771431
H9BrO4,-1.2089600921485715
H9BrO4,-1.2326974639342854
H9BrO4,-1.2414928325057144
H7NO6,-1.241283462694286
H7NO6,-1.2249358946585716
H7NO6,-1.223572425194286
H7NO6,-1.2373465800157146
H7NO6,-1.228990390015715
H7NO6,-1.2046757885871426
H7NO6,-1.2178692076942863
H7NO6,-1.222243264658572
H7NO6,-1.2273269166228573
H7NO6,-1.2317109107300002
H8PtO6,-1.2378118274306673
KGaCoC4Cl3O4,-1.2261778455557137
Eu2GeSe4,-1.244332767767857
Pr7FeI12,-1.2232247860000007
Fe(NiO2)2,-1.2271988571428574
Mo3S7Cl4,-1.2100753254626784
K10Hf3Mo12PbO48,-1.2073671784459465
SnH4(NF)2,-1.235566026291111
BaBiO3,-1.2272398187500002
Cs2Mo2O11,-1.244509896077587
NiBiO3,-1.2168175667499994
CsEr13(CoI12)2,-1.2216200651551727
KICl4,-1.2044422364233334
Zr14P9,-1.2364271886645966
AgAsS6N4(OF3)2,-1.2068317065517498
SrH6(CO3)2,-1.2106231306146669
Pb2O3,-1.21037402675
FePH5CO8,-1.2430175972808035
K3HgN5O11,-1.2111997751074994
BiTeIO3,-1.2307805247916666
K2NbCl3,-1.2223855989871428
Mg2Zr14O5,-1.2173279555357144
Ba(FeS2)2,-1.239981315178572
Na2CO5,-1.2277603881249997
DyCuSe2,-1.2114545742968748
La2Te4Pb,-1.2277111478571427
Li2Mo3S4,-1.2134481906944445
YCuSe2,-1.219011069296875
Tl2SeO4,-1.237402193370535
Ba(FeS2)2,-1.216188275178572
Y2GeI2,-1.2419816749999995
Rb4N2O7,-1.2350024288376389
BaVSe3,-1.2123996091562503
NbP2S2Cl5,-1.2331342372103578
Ag2SnO3,-1.2166750512500002
